plateifu bin_sf_num slope zp r2 e_slope orslope orzp slope1 slope2 tpx tpy mode_flag
8137-12702 180.0 0.7676194506579604 -8.468000376789137 0.8197530053720427 0.04019695825315205 0.7301406927401013 -8.155059259622439 0.9167182999081191 0.3202693532085704 8.055838617812071 -2.2285141442392353 1.0
8137-12703 616.0 0.3358412739833873 -4.8494775150520475 0.5056707644470945 0.023123586501936782 0.2793572372857301 -4.347142914350435 0.5873545251340815 0.13628622820857839 8.31182709528906 -1.980114524784667 1.0
8137-12704 106.0 0.35847554898918726 -5.3525406411748255 0.7206686137080363 0.03381549487035687 0.3200548867824155 -5.0471748788617745 0.5458634215201642 0.06266645610513248 7.738481670825851 -2.4962247528317723 1.0
8138-12701 162.0 0.7285938458131864 -7.987205357859441 0.777303152434207 0.046620064332749636 0.7285938458131863 -7.98720535785944 1.173518049450933 0.49846637528876603 7.620438157123477 -2.3343984907126085 1.0
8138-3704 182.0 1.6574421169572602 -16.305991136287524 0.885602187221075 0.06478841189563547 1.656147363163974 -16.337103366904376 1.7471085540646467 1.4075314834576205 8.847505035646556 -1.5950324293781206 1.0
8138-6104 90.0 0.9400544508567453 -9.733576448488844 0.8570434818583017 0.06024511461315033 0.9236628581526827 -9.598318761212843 1.3471736231249563 0.5505303697576504 7.712770697864868 -2.3605666955488935 1.0
8138-9101 374.0 0.4457847525649298 -5.986274869298233 0.4283882520953169 0.04875171470235429 0.43308306602587315 -5.880121951703382 0.9234578051932888 -0.23357230529834921 8.206828082854289 -2.2061131067362765 1.0
8138-9102 250.0 0.7120533110848234 -8.159134531826268 0.7995607312113351 0.03396329928233607 0.6936310653815644 -7.994880026329144 0.6840267333250305 0.7660284774621892 8.684637825957385 -1.9933629556733095 1.0
8140-12705 128.0 0.39115477177867924 -5.3635995486945856 0.6419216888101827 0.04162426124604796 0.3539450423878957 -5.06118296880114 0.3858418139571611 0.40622765818721557 8.104050242264927 -2.1959160925203784 1.0
8140-1902 123.0 1.1466819991216846 -11.283366587185151 0.9611162427249751 0.029950920405564345 1.1510357234312485 -11.326104767870635 1.1263170875447968 1.1965531265931564 8.732767240438157 -1.2811810669649266 -1.0
8140-3701 446.0 0.8932354063704383 -8.86628156808159 0.7937517502396731 0.032483742059741715 0.8729212514008189 -8.68839605547475 1.470796972494816 0.27745831099918367 8.48487215845608 -1.1003756812417975 1.0
