SPECOBJID RA DEC bptclass lgm_tot lgsfr_tot plateifu
1495329538324850688 222.671722412 51.7044715881 1 10.3748874664 0.706576228142 8592-6101
1495332836859734016 222.848342896 51.4760971069 1 9.27440834045 -0.181578859687 8592-12701
1496338065046661120 225.941757202 49.5258865356 1 9.41923332214 -0.547297000885 8597-1901
1497532685352986624 225.971450806 48.5760803223 1 9.66128063202 -0.334776759148 8597-12705
1497534609498335232 226.247558594 48.6466369629 1 10.1365556717 0.110347628593 8597-6103
1498733900866807808 232.544891357 47.8210792542 1 9.59748649597 -0.401133239269 8485-6101
1498745995494713344 232.872421265 47.8456726074 1 9.33044147491 -0.214905232191 8485-3701
1499716039879976960 234.591674805 45.8019523621 1 8.89535617828 -0.130613222718 8551-1902
1499723186705557504 233.940948486 44.8347969055 1 10.1935710907 0.475979506969 8551-12705
1499746001571833856 233.319351196 45.6985435486 1 10.6010074615 -0.286350756884 8551-12704
1499748750350903296 232.907302856 45.7437171936 1 9.7917432785 0.0613364614546 8551-3701
1499764418391599104 232.885192871 45.6575737 2 10.6045360565 -1.39092433453 8551-1901
1499768266682296320 232.823196411 45.4165420532 1 10.3685321808 -0.0735895484686 8551-12702
1500910384402425856 234.637481689 44.6009864807 2 9.86220645905 -0.561212182045 8551-6104
1500938696826841088 235.47428894 45.3058242798 2 9.58538818359 -0.515013098717 8551-12703
1500950241698932736 235.669296265 45.4320907593 1 9.4117975235 -0.419670313597 8551-9102
1501957668925892608 239.436660767 41.7095108032 1 9.76901054382 -0.0675734803081 8313-6103
1503169056868427776 239.491867065 41.7926063538 2 10.5154008865 0.130954802036 8313-12701
1503176753449822208 240.365844727 42.3882141113 1 10.637430191 0.385548561811 8313-12703
1503180326862612480 240.287124634 41.8807525635 1 9.28207397461 -0.0406030155718 8313-1901
1503206990019586048 240.677383423 41.1972694397 1 10.4105539322 0.68594533205 8313-12702
1503214961478887424 241.366378784 41.649356842 1 9.82183647156 -0.146813809872 8979-6101
1503215786112608256 241.252456665 41.3917198181 2 11.1698894501 -0.924897432327 8313-3704
1503219634403305472 241.131484985 42.3189697266 2 -9999.0 -9999.0 8313-709
1503223757571909632 241.208496094 42.0358314514 1 9.65204620361 -0.592475235462 8979-3701
1503225406839351296 241.846603394 41.7089309692 1 9.69174861908 -0.45098233223 8313-3703
1503227880740513792 241.626052856 41.3432998657 1 9.42347431183 -0.566116392612 8313-1902
1505487651057199104 245.501037598 38.9150466919 1 9.40388774872 -0.504867255688 8602-9101
1514352189466765312 207.557434082 42.7462921143 2 10.1800308228 -0.0329941548407 8332-9101
1514384899937691648 206.709884644 42.651309967 1 9.73060035706 -0.0228871926665 8332-12701
1514474235257448448 207.477828979 43.4822463989 2 10.2950582504 -1.52912306786 8332-3703
1514500623536515072 207.657409668 43.7641105652 2 10.6074905396 -0.629432141781 8332-6103
1514505296460933120 207.872802734 43.806427002 1 10.1586046219 0.613741278648 8332-3702
1515520970461308928 209.639770508 41.7241630554 1 10.2060098648 -0.0116579644382 8332-3704
1515597936275253248 209.888504028 42.6078987122 2 9.25475311279 -2.22379946709 8332-1901
1515600135298508800 210.240966797 42.8556594849 1 10.6665630341 0.494982272387 8332-9102
1516753248134916096 214.344497681 42.2879562378 2 10.9889383316 0.656116187572 8333-3701
1517757381507835904 215.395278931 40.3581047058 1 10.8281421661 0.28726041317 8335-12701
1517757931263649792 215.487533569 40.1959266663 2 9.16454219818 -0.862279236317 8335-12702
1517772774670624768 215.229217529 40.1210289001 1 9.96891307831 -0.38220590353 8335-6101
1518900593907755008 217.54800415 39.9051856995 1 9.5690870285 -0.438847899437 8335-3704
1518903342686824448 217.600646973 40.0104522705 2 9.38609886169 -0.575553715229 8335-3701
1518925882675193856 216.75970459 39.9572677612 3 10.36947155 0.230125501752 8335-12705
1518928081698449408 216.876983643 40.9637756348 1 9.88167572021 -0.984388113022 8335-12703
1518928631454263296 216.966827393 40.6301498413 1 9.34107780457 -1.03798449039 8335-3702
1518944024617052160 216.904800415 40.4073181152 1 9.48707771301 -0.361688256264 8335-6102
1518971512407746560 218.335540771 40.550201416 3 9.51311588287 -1.56289446354 8335-3703
1518984156791465984 218.167633057 40.954208374 2 9.66428947449 -1.70008671284 8335-1902
1518987455326349312 218.191619873 40.7167625427 1 9.04405403137 -0.625464200974 8335-9102
1527998506847987712 154.731796265 40.6129341125 1 9.89167785645 0.144985750318 8455-12701
1529064207822120960 154.005706787 44.1762123108 1 9.7262430191 -0.100913152099 8454-12701
1529089771467466752 154.617874146 44.0143928528 1 9.28279685974 -0.311463177204 8454-3704
1530244258810849280 156.62840271 42.0455284119 1 10.2661094666 -0.111221894622 8253-6101
1531336899011045376 157.845809937 42.2771568298 2 9.8304977417 -1.45592904091 8253-1902
1531344595592439808 157.059646606 41.5699119568 1 9.56391716003 -0.0315848998725 8455-9102
1531378680452900864 158.785324097 42.6387863159 3 10.5670089722 -0.560285866261 8253-12705
1533476274046003200 165.083312988 42.3300018311 1 9.76721000671 -0.438832372427 8451-3701
1533491117452978176 164.940887451 42.6892280579 1 9.48089122772 -0.684338986874 8256-6102
1533493316476233728 164.280075073 42.1592674255 1 9.26538562775 -0.351086854935 8451-9102
1533601068615755776 163.21913147 43.4283981323 1 9.97401428223 0.0480039864779 8254-1902
1533611513976219648 164.028823853 43.1564903259 1 9.36200714111 0.0942576378584 8451-12703
1533613163243661312 163.51802063 43.5327720642 1 9.63511180878 -0.444312006235 8254-12702
1533618935679707136 164.115005493 43.4965248108 2 11.1018276215 0.461054056883 8255-12703
1533627182016915456 163.993438721 44.3808479309 1 9.37365531921 -1.01069414616 8254-6104
1533634053964589056 164.978042603 43.1476821899 1 10.0075378418 -0.199557334185 8255-12702
1533647522982029312 165.011581421 43.9050827026 2 11.1218824387 -0.885017096996 8255-6103
1534698381270607872 165.117797852 44.2610321045 1 10.4007530212 -0.00056022091303 8255-12704
1534707452241537024 165.286026001 44.486038208 2 -9999.0 -9999.0 8258-705
1534719271991535616 165.570053101 44.3351402283 1 9.472448349 -0.269033432007 8258-3701
1534725044427581440 165.935134888 43.8577651978 1 9.82940483093 -0.282257884741 8258-12701
1534730267107813376 166.197402954 44.0218315125 1 10.1351222992 -0.287224829197 8255-6102
1534747309538043904 167.025024414 43.8946228027 1 10.0602817535 0.586470544338 8258-3704
1535770680119814144 167.973693848 43.5666694641 3 9.96544265747 -0.606113433838 8258-1902
1535811362050041856 166.909057617 42.7532157898 2 10.7874069214 -0.107856504619 8256-12703
1535811636927948800 166.781341553 42.8254928589 2 9.7932100296 -1.21878993511 8256-1902
1535814660584925184 166.752227783 43.0899047852 3 10.773141861 -0.971755683422 8451-6104
1535853143491897344 167.329223633 43.8747711182 1 9.31538295746 -0.575935661793 8258-12702
1535863863730268160 168.11882019 44.1586036682 3 10.8125638962 0.499745815992 8258-12703
1535898773224450048 169.442565918 44.8929481506 3 10.628118515 -1.44693100452 8466-6102
1536976294636447744 170.214859009 44.5973892212 2 9.56673526764 -0.343666851521 8466-9101
1538070858478675968 171.301986694 45.0668144226 1 10.1871566772 -0.187220335007 8466-12705
1539200332133853184 174.317733765 45.7574157715 2 9.82489776611 -0.234179392457 8945-12705
1540259161848178688 178.474884033 43.8187675476 2 10.249168396 -0.927687466145 8259-6102
1540275654522595328 177.796142578 44.0087852478 1 9.79345798492 -0.410756707191 8259-1902
1540360042040027136 177.794204712 45.2228660583 3 10.4597415924 -0.209772631526 8259-3702
1540366364231886848 178.344192505 44.9203491211 1 8.68490219116 -0.486363589764 8259-9101
1540368288377235456 178.506225586 44.6422348022 2 9.12148666382 -1.90162062645 8259-12702
1541389185007511552 180.942504883 43.9844551086 1 9.36460113525 -0.736241579056 8259-12703
1541398530856347648 180.590499878 44.5671920776 1 10.0247087479 0.0844789296389 8259-6104
1541403753536579584 180.160476685 44.4066238403 2 9.32217979431 -0.637451648712 8259-12704
1541419421577275392 179.962585449 43.7406463623 1 9.04242324829 -0.672388017178 8259-12701
1541430966449367040 179.593307495 43.8152809143 1 10.9258537292 0.90909743309 8259-3704
1542494194210203648 184.553573608 44.173248291 1 10.2902898788 0.72489374876 8262-9102
1542512885907875840 183.659820557 43.5362052917 1 10.1158905029 0.108160555363 8262-3702
1542537350041593856 183.578979492 43.5352745056 1 9.53945159912 -0.0399054326117 8262-3701
1542538999309035520 182.85736084 44.4360351562 1 9.46355247498 -0.177277714014 8261-1901
1542540373698570240 182.705352783 44.5125961304 3 10.1780023575 -0.102422066033 8261-6102
1542572534413682688 181.545959473 45.1491928101 3 10.9601068497 -0.410665541887 8261-6103
1542589027088099328 182.685699463 46.0343170166 1 9.66740322113 -0.600940346718 8261-6104
1543650601051645952 186.659011841 44.9214248657 2 9.71518135071 -0.194913521409 8262-12703
1543657472999319552 186.058334351 44.9376335144 2 10.9244213104 -0.672530651093 8263-12705
1543662970557458432 185.900726318 44.5450363159 1 10.3735780716 0.353846073151 8464-3701
1543689633714432000 184.84967041 44.0416488647 3 11.0494480133 0.0205932389945 8262-3703
1543691282981873664 184.604293823 44.3072891235 1 9.57076644897 -0.437749177217 8262-12702
1543695955906291712 184.193939209 44.6710662842 2 11.440618515 -0.926645994186 8261-3704
1543717946138847232 185.474975586 45.2676620483 2 10.2231502533 0.291513204575 8262-12704
1543723443696986112 185.69859314 46.1569480896 1 9.27981853485 -0.506083607674 8263-12704
1543730315644659712 186.180374146 46.279006958 2 10.0006437302 -1.90055310726 8263-1902
1543731415156287488 186.243225098 46.2345123291 1 9.68882274628 -0.251622706652 8263-3703
1543733339301636096 186.000274658 45.9439849854 2 9.43351364136 -0.520766973495 8464-6102
1543735813202798592 186.211120605 45.2619094849 1 9.87611484528 -0.20545758307 8464-9102
1543736362958612480 186.030670166 45.4344711304 2 10.2423810959 -0.807849347591 8263-12702
1543744059540006912 186.394744873 45.4316558838 3 10.1295871735 -0.33342564106 8263-12701
1543744334417913856 186.314163208 45.2360191345 2 9.83804035187 -0.328993827105 8464-6104
1543747358074890240 186.556228638 45.5387001038 2 9.70812892914 -1.45766913891 8263-3704
1543753405388843008 186.280273438 46.3629226685 1 9.51826000214 -0.376101315022 8464-6103
1543756703923726336 186.311248779 45.9427261353 1 9.09646224976 -0.439308732748 8263-6102
1543766599528376320 186.446884155 45.9095535278 1 10.0804853439 -0.333038717508 8464-12701
1543767699040004096 186.700836182 45.8778038025 1 9.75331497192 -0.126426801085 8263-6101
1544756713792497664 190.279800415 44.6699028015 1 9.58364582062 -0.18108099699 8341-1902
1544806741571561472 188.107833862 44.1836395264 3 10.3256692886 0.23140874505 8464-3704
1544833404728535040 187.722396851 45.2194595337 2 10.8908376694 0.34498617053 8464-12702
1544840276676208640 187.789550781 44.7127914429 2 8.98168849945 -1.18688607216 8464-12705
1544847973257603072 189.213256836 45.6511611938 1 10.6238260269 1.33183085918 8341-12704
1544874086658762752 189.705764771 44.9585418701 1 10.499379158 0.369182378054 8341-9101
1544880683728529408 189.958251953 45.9335746765 1 9.82833194733 -0.227589204907 8341-3702
1544888655187830784 190.352752686 45.0457115173 1 10.0477075577 0.182852417231 8341-6102
1545864196896352256 193.855957031 43.9380760193 2 9.57560348511 -0.32019713521 8317-12705
1545867770309142528 194.64994812 44.5307846069 2 11.1360406876 0.327304691076 8317-12703
1545901855169603584 192.977035522 44.0933952332 2 9.24168491364 -0.506157457829 8317-9102
1545911475896346624 192.421737671 44.2993240356 3 10.4715461731 0.300441622734 8317-9101
1545928243448670208 191.674606323 43.3090019226 1 9.77878856659 -0.320868134499 8317-6101
1545956555873085440 191.012466431 45.1292762756 2 9.79764938354 -0.35413441062 8341-9102
1547050295400359936 194.925018311 43.7532043457 1 11.143409729 0.931879401207 8317-6102
1547121763656165376 196.086242676 45.0566444397 1 9.6611700058 0.338354408741 8318-9101
1548215777742579712 197.411483765 45.2692337036 2 9.98390483856 -0.159040793777 8318-12705
1550414800427706368 206.133255005 40.2400245667 2 11.4609565735 -0.897600471973 8447-6101
1551542899542353920 208.227706909 39.248210907 3 10.4380455017 -0.105513527989 8447-3704
1551581107571419136 207.483306885 40.8950614929 2 9.07422065735 -1.38457345963 8447-12703
1551607220972578816 208.2918396 40.1192169189 3 10.6012878418 0.117617405951 8447-3703
1563883269538211840 236.450286865 30.2024383545 1 10.1511573792 0.234979078174 9041-3702
1563886018317281280 236.389724731 30.1474208832 3 10.6956224442 0.205747485161 9041-12702
1563917629276579840 235.319442749 30.1777553558 2 11.5229873657 -1.02022457123 9041-6101
1565078438795044864 236.941497803 28.6416931152 1 10.9513978958 0.560235440731 9041-12701
1565091358056671232 235.869369507 29.782327652 1 10.4770832062 0.7308781147 9041-6102
1565101803417135104 236.75567627 30.5331954956 1 10.5972518921 0.0615512803197 9041-6104
1569527337148508160 214.284164429 42.6827507019 2 9.80964660645 -2.09646105766 8333-12705
1569595506869430272 213.103408813 44.4609031677 3 10.4552373886 -0.0351939350367 8329-6103
1569611724665939968 213.365371704 43.9138145447 1 9.59794902802 -0.0911139324307 8329-12703
1569620795636869120 213.416793823 43.8665657043 2 10.7213115692 0.301735877991 8329-12701
1569622719782217728 213.495315552 43.8929824829 1 9.4829082489 -0.0928437411785 8329-3702
1569649932695005184 214.60168457 44.7408256531 1 9.45007896423 -1.14282774925 8329-9102
1569655430253144064 214.793838501 44.1376914978 3 10.6754875183 -0.56534910202 8333-12703
1570683193999255552 216.546600342 42.7112693787 1 9.04913520813 -0.677119910717 8333-1902
1585280035441371136 247.662322998 25.9868888855 1 10.0573596954 0.0189474411309 9049-3702
1586440844875950080 248.386535645 25.9644603729 2 10.1508979797 0.214582696557 9049-9102
1586441669509670912 248.462783813 25.8601551056 1 10.7990875244 1.03468430042 9049-6104
1586445517800368128 248.1902771 25.8579235077 3 10.6632757187 -0.473478555679 9049-9101
1586454588771297280 248.033477783 25.6534156799 1 9.52897262573 -0.214972645044 9049-6103
1586512862887569408 248.042388916 26.0551986694 2 10.7744913101 -0.389702260494 9049-12704
1607815628717058048 156.810317993 38.2045173645 2 10.2173194885 0.496639788151 8568-12703
1607848339187984384 155.37677002 38.3089637756 1 10.9163646698 0.0305798277259 8568-6103
1607850813089146880 155.542984009 38.5178222656 3 11.1679573059 -1.3858808279 8568-12704
1607865106740307968 155.899414062 37.6377754211 1 9.60211753845 0.0202079284936 8568-12702
1607865931374028800 155.692886353 37.6735725403 1 9.24499416351 -0.0931713506579 8568-3703
1607902490135652352 155.70866394 39.3689346313 1 9.50669574738 -0.553329706192 8455-1902
1607932726705416192 156.39666748 39.6736183167 1 9.77471637726 -0.405934393406 8455-6101
1607939323775182848 157.179443359 39.8389129639 1 9.94797515869 0.446678817272 8455-3701
1607942622310066176 157.229354858 39.894695282 1 10.2585363388 -0.0084985345602 8455-12705
1607951418403088384 157.685745239 40.0575256348 1 9.6010427475 -0.212499856949 8455-3704
1608919813135034368 159.153244019 43.5067977905 1 10.2852516174 -0.238987520337 8253-12704
1608927509716428800 158.207611084 43.1739730835 1 9.86051559448 -0.154050350189 8253-9102
1608970665547819008 157.343582153 43.1706161499 1 9.97673130035 0.161279007792 8253-3703
1608978087251306496 157.058746338 42.9681434631 1 10.2242870331 -0.376699030399 8253-12701
1610144944167610368 157.183654785 39.7785453796 1 9.52593898773 0.127283960581 8455-9101
1611171612982274048 161.169692993 44.0661392212 2 10.2274684906 -0.558579862118 8254-12701
1614541342266910720 163.501327515 44.4703941345 2 10.5266208649 -1.35268461704 8254-3701
1614543541290166272 163.45904541 44.3644332886 1 10.2033891678 0.371506839991 8254-12704
1614550413237839872 163.701934814 44.8501777649 2 9.49577140808 -0.603027701378 8254-9102
1614558109819234304 163.545394897 44.6242599487 1 10.1864185333 -0.430505871773 8255-12701
1614621331737831424 161.272674561 44.0542755127 1 9.83680534363 -0.343128532171 8254-6102
1614670809761081344 162.051193237 45.5953330994 1 10.064289093 0.29298260808 8254-12703
1615813201386039296 164.470977783 40.8621635437 2 9.89748668671 -1.90269815922 8256-3702
1615814575775574016 164.410812378 41.0549964905 1 8.9463186264 -0.777384996414 8256-12702
1616794516486907904 166.620834351 44.8509635925 3 9.4555978775 -0.511249065399 8258-1901
1616813208184580096 166.187805176 45.1564788818 2 9.36872005463 -0.817114531994 8255-3703
1616817881108998144 165.853225708 45.0054626465 1 8.93581295013 -1.21704185009 8258-3702
1616818430864812032 165.891937256 45.1704292297 1 9.52210235596 -0.474999904633 8257-6102
1616830525492717568 165.453521729 44.8138313293 1 9.96705722809 -0.289164572954 8257-9101
1616832449638066176 165.810546875 45.2179031372 1 8.88293361664 -0.920572161674 8255-3702
1616840421097367552 165.495803833 45.2280311584 3 10.3823871613 0.3811006248 8257-12701
1616841245731088384 165.553665161 45.3038330078 1 9.00165653229 -0.649251937866 8257-3704
1616862136452016128 164.446105957 44.6546783447 1 9.56930446625 -0.196915179491 8255-3701
1616866809376434176 163.623245239 45.685295105 1 9.02010822296 -0.763034522533 8254-1901
1616953395917121536 166.403274536 46.1736450195 1 9.59204387665 -0.236767843366 8257-12702
1617992434271152128 164.585205078 40.7882041931 1 9.62705612183 -0.511448562145 8256-12701
1618073248375793664 167.049667358 42.1196708679 2 10.9453868866 -1.08328962326 8256-3703
1619068581411055616 168.183639526 45.187412262 2 9.46834468842 -0.598037064075 8466-3702
1619079301649426432 167.919021606 45.3503074646 1 9.74687480927 -0.550821661949 8466-12701
1619085348963379200 168.363128662 45.8663902283 2 10.3051729202 0.149053320289 8466-12704
1619094694812215296 167.967437744 45.5414047241 2 10.1717195511 0.141681864858 8466-12702
1619117509678491648 166.767333984 45.8221244812 1 10.8191699982 0.493234872818 8257-9102
1619119708701747200 166.655654907 46.0387802124 3 10.4389238358 -0.229591071606 8257-3703
1619162039899416576 167.002670288 46.8507041931 1 10.371963501 -0.143240168691 8257-12703
1619193650858715136 168.752090454 46.6345252991 1 10.7384815216 0.892093420029 8946-6101
1620256877747136512 166.47706604 41.0632476807 1 10.205239296 -0.0176150761545 8451-12705
1620280792125040640 168.015518188 42.669960022 1 8.8920917511 -0.671929776669 8258-6101
1622427315042543616 171.508956909 45.4338989258 1 9.31490516663 -0.50620251894 8466-12703
1622432262844868608 172.308990479 46.3899993896 1 10.0056800842 -0.062261339277 8945-9101
1622471295507654656 170.583236694 46.7013053894 1 8.95474433899 -0.438509970903 8466-9102
1622525996211136512 169.514633179 47.5057106018 1 9.16489887238 -1.01109862328 8946-3702
1622562829850667008 170.606781006 47.1059150696 1 9.68883228302 -0.20740275085 8946-9101
1622579597402990592 171.148773193 47.6140060425 1 9.33423995972 -0.508402168751 8946-12704
1622583995449501696 171.244613647 47.1435203552 3 11.1633815765 0.624277949333 8945-6103
1623564209512015872 173.63772583 46.1663627625 1 10.5455312729 0.0736923664808 8945-6101
1623579052918990848 173.618682861 46.3605804443 3 10.8135852814 -0.142949581146 8945-9102
1623646398006192128 170.808227539 46.9977760315 1 10.2600135803 -0.307181566954 8946-6102
1623651070930610176 172.365722656 47.6963005066 3 10.1116495132 -1.40910494328 8945-1901
1623654644343400448 171.897949219 47.3794555664 1 9.91000270844 0.408048897982 8945-12701
1623677734087583744 172.669906616 47.0182952881 1 10.0918035507 0.0685976445675 8945-12702
1623685430668978176 173.3618927 47.2867240906 1 9.92393112183 0.47184574604 8945-3702
1629322078203176960 178.842132568 43.7610931396 3 11.124168396 -0.112936757505 8259-6103
1629327300883408896 179.444915771 42.9899253845 1 9.61560726166 -0.00986480806023 8259-6101
1632714896208586752 184.665100098 43.538646698 1 9.14991569519 -0.463543891907 8262-6101
1632715171086493696 184.386444092 43.7573699951 1 9.03506088257 -0.921397328377 8262-3704
1632719844010911744 184.521652222 43.0869560242 1 9.31250286102 -0.2182751894 8262-1902
1633690162972092416 186.42805481 47.3300819397 1 9.48314285278 -0.0269822236151 8263-1901
1633715726617438208 184.764312744 46.1067848206 3 10.0970602036 -0.339968323708 8263-3701
1633736067582552064 184.592453003 46.1553077698 1 10.2176742554 -0.469379723072 8261-12704
1633737991727900672 184.35774231 46.5668869019 1 9.38655757904 0.286207020283 8261-12703
1633739091239528448 184.633483887 46.2984886169 2 9.52286338806 -0.743473649025 8263-9101
1633759432204642304 183.309066772 46.5020713806 1 9.37489795685 -0.429629564285 8261-9102
1634899350800852992 184.827209473 43.2368164062 1 10.3441734314 -0.456481307745 8262-12701
1635937014429804544 189.031982422 46.6433296204 1 9.71372032166 -0.242759540677 8341-12701
1635943336621664256 189.807876587 47.0043792725 1 9.69664859772 -0.5066010952 8341-6103
1635968900267010048 187.879257202 46.535320282 2 9.49318122864 -0.829179286957 8464-12703
1635971099290265600 187.936889648 46.1315727234 1 10.1447029114 0.163690626621 8464-12704
1638236917961091072 190.58140564 47.2200279236 1 9.31552124023 -0.127762809396 8341-12703
1641668494254696448 194.480453491 42.9372711182 2 9.73861026764 -1.55695784092 8317-3701
1641682513027950592 194.885391235 42.7589530945 1 9.19207382202 -0.782894551754 8317-6104
1642703959296600064 197.793762207 46.7135658264 2 9.34962272644 -0.654855191708 8318-3702
1642708907098925056 197.421722412 46.0233192444 1 10.6912508011 0.222233355045 8318-6101
1642725674651248640 197.114364624 46.5695304871 2 9.72695064545 -0.325657337904 8318-12704
1642734470744270848 196.444076538 46.4617767334 3 10.8178110123 0.242600142956 8318-12702
1642739143668688896 196.820877075 45.7281532288 2 9.6653547287 -1.81137621403 8318-6103
1642799616808216576 195.973129272 47.3864898682 1 10.0394258499 0.041100859642 8465-12701
1642831502645422080 197.5806427 47.1240005493 3 10.5260181427 -0.0830363482237 8465-9101
1642841398250072064 196.404830933 47.9165077209 1 9.39447689056 -0.777118504047 8465-12702
1642844971662862336 197.959411621 46.9327163696 1 9.86209774017 -0.0326143689454 8318-9102
1642846071174490112 198.319244385 47.0875473022 1 9.90120697021 -0.566450536251 8318-6104
1642846346052397056 198.189117432 46.9349899292 1 10.4637947083 0.306660741568 8465-9102
1642859815069837312 198.244750977 47.8281936646 1 9.14847373962 -0.375288695097 8465-3702
1645028325954971648 198.236251831 47.4566574097 1 10.7971038818 -0.171791419387 8465-12705
1645037122047993856 197.722915649 46.8191986084 1 9.74080276489 -1.2434091568 8465-1902
1645042894484039680 198.701339722 47.3515472412 1 10.4328775406 -0.190266251564 8465-3703
1645063235449153536 199.322463989 47.3420028687 1 9.86253929138 -0.00580733222887 8319-3701
1645098144943335424 199.942779541 47.7155418396 1 10.516872406 0.21807000041 8319-12704
1648355448627161088 203.958709717 40.2716941833 1 10.2931489944 0.094498321414 8330-9101
1648364244720183296 203.374603271 40.5296707153 1 10.2610082626 0.085567958653 8330-12703
1648373040813205504 203.231918335 40.2571105957 1 10.2150812149 0.297608882189 8330-6102
1650740014335682560 210.176315308 45.8334388733 2 9.72768115997 -0.0713370963931 8325-12701
1651837327477073920 211.677398682 44.4318695068 1 8.57466030121 -1.13070726395 8329-12702
1712620801309566976 322.048553467 0.29991298914 2 10.969493866 -9999.0 8615-12703
1721575773510330368 57.1301231384 -0.920592010021 2 9.89170742035 -9999.0 8086-12701
1721620028853348352 57.1014022827 0.994947016239 2 9.59809875488 -9999.0 8086-6103
1771057650017003520 247.530792236 23.9257907867 1 9.10126209259 -0.641542375088 9049-3704
1771209107743729664 247.929092407 25.294128418 3 11.0635957718 0.55918866396 9049-12702
1772327865019295744 247.028381348 25.3954162598 1 9.90487289429 0.07489182055 9049-6102
1784554425696675840 124.843261719 23.7472953796 1 9.14391994476 -0.534683346748 8939-6102
1784566520324581376 124.447929382 23.4765338898 2 9.48605060577 -1.55121266842 8939-1901
1784667675394336768 124.189613342 24.7802333832 3 10.6489305496 0.161108911037 8939-3702
1784705058789681152 125.361679077 24.453086853 1 10.1206493378 -0.164891704917 8939-3701
1784715229272238080 125.853179932 24.6734428406 1 8.93980789185 -0.781867921352 8939-3704
1794784282384820224 144.526428223 36.0391960144 1 9.84488773346 0.0269388779998 8462-9101
1794787031163889664 144.468093872 35.7835731506 1 9.53204727173 -0.408797711134 8462-12701
1794798576035981312 144.732055664 35.6951828003 1 9.65630817413 -0.444949328899 8462-9102
1794840357477836800 145.814025879 36.2314376831 2 9.89672660828 -1.81664001942 8462-1901
1795904135095150592 145.860488892 36.2373695374 1 9.90828514099 -0.633887052536 8462-6101
1795908808019568640 145.597396851 36.3496856689 2 10.6528244019 -0.837042927742 8462-12705
1795928599228868608 146.296539307 36.5342674255 1 10.0253543854 -0.190756171942 8462-1902
1854383594089244672 223.992858887 32.6257171631 2 11.1215734482 -0.484821856022 9002-12703
1860022164997040128 233.422805786 28.1454334259 1 9.69021511078 -0.566345930099 9042-1902
1860044155229595648 233.194076538 28.3670635223 3 11.179309845 -0.589027822018 9042-9101
1861225854999226368 235.152633667 28.5124588013 1 10.7987279892 0.677193164825 9042-12703
1861253342789920768 235.94190979 28.4152297974 1 10.4732961655 0.30433088541 9041-9102
1881413711642519552 211.474212646 48.3655700684 3 11.2936792374 -0.981790482998 8325-6104
1882520370330757120 215.463134766 48.0337638855 1 10.18197155 0.189136371017 8326-12703
1882539062028429312 214.375213623 47.7149047852 2 9.53133773804 -0.435847461224 8326-12704
1883667710747895808 217.077850342 46.8238449097 1 9.10057544708 -0.960924208164 8326-12705
1883738354369980416 215.385025024 47.9627227783 2 10.9699058533 -1.2715473175 8326-6101
1888190271682799616 227.127685547 42.8666954041 1 9.68515872955 -0.194980159402 8552-6102
1888191096316520448 227.016876221 42.819152832 1 8.63587284088 -0.878777861595 8552-6101
1888191646072334336 227.069625854 42.91639328 1 8.80928897858 -0.677198290825 8552-3701
1888210612647913472 226.135543823 43.8776664734 2 9.3152256012 -1.11943185329 8552-3702
1888265313351395328 227.928436279 43.9704971313 1 9.22778129578 -0.0270529855043 8552-12702
1888267512374650880 228.304046631 44.0553436279 1 9.21161270142 -0.625152468681 8552-12705
1889277143708362752 231.478683472 41.9097671509 1 8.91743755341 -0.851321518421 7443-3704
1889290062969989120 231.042648315 42.0687065125 1 9.35795402527 -0.549999713898 7443-1901
1889299133940918272 230.574371338 42.2870407104 1 8.90091514587 -0.828845977783 7443-3701
1889349161719982080 229.016494751 43.1601600647 1 9.26974391937 -0.434391438961 8552-3704
1889376924388583424 229.525558472 42.7458534241 3 10.8209524155 1.16809606552 7443-12703
1889378573656025088 229.246887207 42.5982627869 3 10.2548685074 0.317850261927 7443-9101
1889397540231604224 230.233596802 42.7754821777 1 9.41690158844 -0.401190578938 7443-6103
1889427501923461120 231.360733032 43.1698493958 2 10.5372829437 0.140315726399 7443-12702
1890483028321396736 231.577270508 41.2946434021 1 8.97679805756 -0.893217742443 7443-6101
1890497047094650880 232.461044312 42.6289329529 1 10.0519351959 -0.0320526361465 7443-12704
1891567422033389568 235.759063721 38.6604881287 2 9.92140293121 -1.50674414635 8315-1901
1891646037114775552 235.568237305 39.8605117798 2 -9999.0 -9999.0 8315-705
1891652359306635264 235.786087036 40.048538208 2 10.9484434128 0.304361432791 8315-9101
1891653183940356096 235.920516968 39.5403251648 1 10.6019001007 0.731954991817 8315-12705
1891663904178726912 236.096115112 39.5589103699 2 10.4868841171 -0.130306482315 8315-12704
1892724932916307968 237.167022705 37.5082817078 1 9.75040054321 0.101728305221 8315-6101
1951205480399398912 112.662643433 38.4475593567 1 9.61341762543 0.0502806939185 8135-1901
1951279697434273792 111.090736389 39.0190086365 1 10.3165798187 0.188571676612 8131-6101
1951327801067988992 112.573387146 39.9419403076 1 8.9631729126 0.556968569756 8131-9101
1952349796907902976 113.24822998 40.0072975159 2 11.5957689285 -0.558558344841 8566-6101
1953472948052453376 113.814651489 41.3826293945 2 6.03499984741 -3.51830625534 8132-710
1953488616093149184 113.898330688 41.9635772705 1 8.63062095642 -0.898691177368 8566-6103
1953506208279193600 113.417297363 41.6852722168 2 10.0314254761 -2.01279759407 8566-1902
